created_at;tweet;favorites_count;retweet_count;tweet_text_clean;tweet_text_clean_eng
16/12/2021 05:53;b'Sampai dengan hari ini, relawan Partai Keadilan Sejahtera (masih) tetap dan terus melakukan evakuasi bersama relawan lain dan menyalurkan logistik kepada warga terdampak erupsi gunung Semeru\n#prayforsemeru https://t.co/SKaIvOc2VG';1;1;sampai dengan hari ini relawan partai keadilan sejahtera masih tetap dan terus melakukan evakuasi ersama relawan lain dan menyalurkan logistik kepada warga terdampak erupsi gunung semeru dan;Until today, the Prosperous Justice Party volunteers are still and continue to evacuate with other volunteers and distribute logistics to residents affected by the eruption of Mount Semeru and
16/12/2021 05:40;b'Gunung Semeru kembali mengeluarkan Awan Panas Guguran, Kamis (16/12) pagi. Warga sempat panik dan diperintahkan petugas untuk menjauh dan mengevakuasi ke tempat yang lebih aman.   https://t.co/wqyE3SXa1e';2;8;gunung semeru kembali mengeluarkan awan panas guguran kamis 16 12 pagi warga sempat panik dan diperintahkan petugas untuk menjauh dan mengevakuasi ke tempat yang leih aman;Mount Semeru Kemali released hot clouds from Thursday 16-12 am residents panicked and were ordered by officers to stay away and evacuate to a safer place
16/12/2021 05:38;b'efek ngantuk obat msh kerasa, blm sarapan apalagi maksi karena pas erupsi lgsng buru-buru evakuasi kebawah, lanjut turun ke posko buat assesment dan skrng mau balik basecamp kejebak ujan deres bgt. temen-temen q keren bgt tahan banting di segala kondisi dan cuaca';0;0;efek ngantuk oat masih kerasa lm sarapan apalagi maksi karena pas erupsi lgsng uru uru evakuasi keawah lanjut turun ke posko buat assesment dan skrng mau balik asecamp kejeak ujan deres begitu teman teman q keren begitu tahan anting di segala kondisi dan cuaca;The sleepy effect of the oats is still felt during breakfast, let alone maxi because when the eruption went straight, the teacher evacuated to the bottom, continued down to the post for assessment and now wants to go to Asecamp, when the rain is down, so friends, so cool, hold earrings in all conditions and weather
16/12/2021 05:36;b'RT @polisi_jatim: Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/dMv8O\xe2\x80\xa6';55;0;polri terus lakukan penyisiran pasca erupsi semeru dan dan evakuasi demi kemanusiaan;The National Police continue to conduct sweeps after the Semeru eruption and evacuate for the sake of humanity
16/12/2021 05:22;"b'Gunung Semeru Erupsi lagi !!\n\nWASPADA utk WILAYAH LUMAJANG KHUSUSNYA SEKITAR SEMERU..\n16 DESEMBER 2021 \ntim laziskhu &amp; relawan lain sedang melakukan giat evakuasi barang-barang di rumah warga bergegas meninggalkan lokasi yg dekat dgn gunung semeru\n\nV5 https://t.co/KLV4rxeROn'";0;2;gunung semeru erupsi lagi dan nwaspada untuk wilayah lumajang khususnya sekitar semeru n16 desember 2021 ntim laziskhu amp relawan lain sedang melakukan giat evakuasi arang arang di rumah warga ergegas meninggalkan lokasi yang dekat dengan gunung semeru dan nv5;Mount Semeru erupts again and be alert for the Lumajang area, especially around Semeru, December 16, 2021, Ntim Laziskhu & other volunteers are actively evacuating charcoal from residents' homes in Ergegas leaving locations close to Mount Semeru and nv5
16/12/2021 05:20;"b'Gunung Semeru Erupsi lagi !!\n\nWASPADA utk WILAYAH LUMAJANG KHUSUSNYA SEKITAR SEMERU\n16 DESEMBER 2021 \ntim laziskhu &amp; relawan lain sedang melakukan giat evakuasi barang-barang di rumah warga bergegas meninggalkan lokasi yg dekat dgn gunung semeru\n\nV4 https://t.co/HQ5cJFOmNQ'";1;4;gunung semeru erupsi lagi dan nwaspada untuk wilayah lumajang khususnya sekitar semeru n16 desember 2021 ntim laziskhu amp relawan lain sedang melakukan giat evakuasi arang arang di rumah warga ergegas meninggalkan lokasi yang dekat dengan gunung semeru dan nv4;Mount Semeru erupts again and be alert for the Lumajang area, especially around Semeru, December 16, 2021, Ntim Laziskhu & other volunteers are actively evacuating charcoal from residents' homes in Ergegas leaving locations close to Mount Semeru and nv4
16/12/2021 05:15;b'Tim Evakuasi gabungan Polri, TNI, Basarnas dan Relawan menyelamatkan diri menjauh dari lokasi erupsi di Dsn. Kajar kuning Ds. Sumberwuluh Kec. Candipuro Kab. lumajang pada 16 Desember 2021 sekira pkl 09.00 wib https://t.co/3u0jewsKs0';5;9;tim evakuasi gaungan polri tni basarnas dan relawan menyelamatkan diri menjauh dari lokasi erupsi di dsn kajar kuning ds sumerwuluh kecamatan candipuro kakak lumajang pada 16 desember 2021 sekira pkl 09 00 wi;The evacuation team of the National Police, the National Armed Forces, Basarnas and volunteers fled from the eruption site at Kajar Kuning Village, Sumerwuluh District, Candipuro District, Lumajang, on December 16, 2021, at around 09.00 WIB
16/12/2021 04:58;b'Kamis 16 Desember 2021 Pagi tadi sekitar pukul 9:29 kembali terjadi erupsi susulan gunung Semeru, warga dan relawan kemanusiaan serta SAR di posko Sampur diperingatkan untuk segera evakuasi\nHasbunallah wanikmal wakiil https://t.co/KQHCjY346S';0;0;kamis 16 desember 2021 pagi tadi sekitar pukul 9 29 kembali terjadi erupsi susulan gunung semeru warga dan relawan kemanusiaan serta sar di posko sampur diperingatkan untuk segera evakuasi nhasunallah wanikmal wakiil;Thursday, December 16, 2021 this morning at around 9-29 am, there was an eruption after Mount Semeru, residents and humanitarian volunteers and search and rescue at the Sampur post were warned to evacuate immediately.
16/12/2021 04:51;b'Basarnas Akhiri Operasi Evakuasi Korban Erupsi Gunung Semeru https://t.co/SkVQfQkRTZ';0;1;basarnas akhiri operasi evakuasi korban erupsi gunung semeru;Basarnas ends the evacuation operation of Mount Semeru's eruption newspaper
16/12/2021 04:46;b'RT @polres_mitra: Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kabupaten L\xe2\x80\xa6';2;0;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kabupaten l   ;National Police personnel along with the SAR team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, Kaupaten l xe2 x80 xa6
16/12/2021 04:43;b'[ 16-12-21 ]\nKepanikan tim rescue IOF dilokasi bencana semeru yang melakukan evakuasi, tiba tiba gunung semeru kembali erupsi https://t.co/gagUXAVbKb';14;31;16 12 21 nkepanikan tim rescue iof dilokasi bencana semeru yang melakukan evakuasi tia tia gunung semeru kembali erupsi;16 12 21 panic iof rescue team at the semeru encana location who evacuated Mount Semeru titia erupted
16/12/2021 04:31;b'[Breaking News] \n16-12-2021\n semeru kembali erupsi. \n\ntim laziskhu bersama relawan lain yang sedang melakukan giat evakuasi barang-barang di rumah warga bergegas meninggalkan lokasi yang dekat dengan gunung semeru.\n\nRepost IG @thexguardians.back https://t.co/hZNagsV8gN';2;4;breaking news n16 12 2021 dan semeru kembali erupsi dan ntim laziskhu ersama relawan lain yang sedang melakukan giat evakuasi arang arang di rumah warga ergegas meninggalkan lokasi yang dekat dengan gunung semeru dan nrepost ig ack;breaking news n16 12 2021 and semeru erupts again and ntim laziskhu and other volunteers who are actively evacuating charcoal in the houses of residents of Ergegas leave a location close to Mount Semeru and repost ig ack
16/12/2021 03:52;b'Gunung Semeru kembali erupsi. Gunung tertinggi di pulau Jawa ini meluncurkan Awan Panas Guguran atau APG yang cukup besar. Warga yang berada di dekat lokasi panik, mereka diperintah menjauh. Warga di tiga dusun langsung dievakuasi.\nhttps://t.co/zgWTS4zLJF https://t.co/kWOkZb0ZQP';0;0;gunung semeru kembali erupsi gunung tertinggi di pulau jawa ini meluncurkan awan panas guguran atau apg yang cukup esar warga yang erada di dekat lokasi panik mereka diperintah menjauh warga di tiga dusun langsung dievakuasi dan;Mount Semeru Kemali The eruption of the highest mountain on the island of Java launched a large avalanche of hot clouds or APG, residents near the location of their panic were ordered to stay away, residents in three hamlets were immediately evacuated and
16/12/2021 03:28;b'Update Terkini Erupsi Gunung Semeru!\n\nGuguran lahar panas kembali meluap dari gunung Semeru. \nHal ini membuat personel TNI dan Aktivis yang berada di posko pengungsian langsung mengimbau masyarakat untuk mengevakuasi ke tempat yang lebih aman. https://t.co/8WYxHo8cAP';30;62;update terkini erupsi gunung semeru dan nguguran lahar panas kembali meluap dari gunung semeru nhal ini membuat personel tni dan aktivis yang erada di posko pengungsian langsung mengimau masyarakat untuk mengevakuasi ke tempat yang leih aman;the latest update on the eruption of Mount Semeru and the eruption of hot lava again overflowing from Mount Semeru, this includes military personnel and activists who are at the evacuation post immediately urging the community to evacuate to a safer place
16/12/2021 03:05;b'Tim Evakuasi Erupsi Gunung Semeru Diharapkan Kompak, Komunikatif dan Selalu Utamakan Keselamatan Diri https://t.co/RtI3RH6KD3';0;0;tim evakuasi erupsi gunung semeru diharapkan kompak komunikatif dan selalu utamakan keselamatan diri;the evacuation team for the eruption of Mount Semeru is expected to be communicative and always prioritize personal safety
16/12/2021 02:46;b'KAMPUS POLRI PEDULI MASYARAKAT TERDAMPAK ERUPSI SEMERU \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/ZgGoMpcpUp';0;0;kampus polri peduli masyarakat terdampak erupsi semeru dan dan evakuasi demi kemanusiaan;the police campus cares for the community affected by the Semeru eruption and and evacuates for the sake of humanity
16/12/2021 00:59;b'@Humas_Polda_Ktg Pasca Erupsi Semeru, Polri Lakukan Penyisiran di Tambang Pasir \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;pasca erupsi semeru polri lakukan penyisiran di tamang pasir dan dan evakuasi demi kemanusiaan;After the Semeru eruption, the Indonesian National Police carried out sweeps in the sand dunes and evacuated for the sake of humanity
16/12/2021 00:58;b'@Humas_Polda_Ktg Kalemdiklat Polri Salurkan Bantuan Untuk Korban Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;kalemdiklat polri salurkan bantuan untuk korban erupsi semeru dan dan evakuasi demi kemanusiaan;National Police Kalemdiklat disburses aid for newspaper eruption of Semeru and and evacuation for the sake of humanity
15/12/2021 23:46;b'Apel tim gabungan TNI, POLRI, Basarnas, dan relawan dalam giat pencarian dan evakuasi korban erupsi di kampung Renteng Ds. Sumberwuluh Kec. Candipuro Kab Lumajang @ Kalibaru, Jawa Timur, Indonesia https://t.co/I6Rfcesj7V';0;0;apel tim gaungan tni polri basarnas dan relawan dalam giat pencarian dan evakuasi korban erupsi di kampung renteng ds sumerwuluh kecamatan candipuro kakak lumajang kaliaru jawa timur indonesia;The rally of the National Police, National Police, Basarnas and volunteers in the search and evacuation of the eruption newspaper in the village of Renteng, Sumerwuluh, Candipuro sub-district, Lumajang's brother, Kaliaru, East Java, Indonesia
15/12/2021 17:11;b'Relawan Front Persaudaraan Islam (FPI) mengevakuasi barang-barang warga dan membersihkan Masjid Khorotun yang terdampak erupsi Gunung Semeru di desa Kajar Kuning, https://t.co/3s15TY4gSP';0;0;relawan front persaudaraan islam fpi mengevakuasi arang arang warga dan memersihkan masjid khorotun yang terdampak erupsi gunung semeru di desa kajar kuning;FPI Islamic Brotherhood Front volunteers evacuate residents' charcoal and clean the Khorotun Mosque which was affected by the eruption of Mount Semeru in Kajar Kuning village
15/12/2021 17:02;b'Mengajak bermain adik2 di tenda evakuasi Korban Erupsi Semeru beberapa waktu lalu, 07 Desember 2021.\nAlhamdulilah bisa berbagi.. https://t.co/2L3CE5EfeT';0;0;mengajak ermain adik 2 di tenda evakuasi korban erupsi semeru eerapa waktu lalu 07 desember 2021 nalhamdulilah isa eragi;invites 2 brothers to play in the evacuation tent Semeru eruption newspaper some time ago 07 december 2021 Thank God isa eragi
15/12/2021 15:41;b'Apel tim gabungan TNI, POLRI, Basarnas, dan relawan dalam giat pencarian dan evakuasi korban erupsi di kampung Renteng Ds. Sumberwuluh Kec. Candipuro Kab Lumajang https://t.co/26BeFt24Td';0;17;apel tim gaungan tni polri basarnas dan relawan dalam giat pencarian dan evakuasi korban erupsi di kampung renteng ds sumerwuluh kecamatan candipuro kakak lumajang;The rally of the National Police, National Police, and volunteers in the search and evacuation of the eruption newspaper in the village of Renteng, Sumerwuluh, Candipuro sub-district, Brother Lumajang
